timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
2014-08-28 13:35:25,35,female,united states,ca,no,no,yes,sometimes,100-500,yes,yes,maybe,no,maybe,maybe,maybe,very easy,maybe,no,some of them,no,no,maybe,yes,no
2014-08-28 13:39:12,29,male,united states,md,no,no,no,never,100-500,no,no,yes,yes,yes,no,yes,very easy,yes,maybe,yes,yes,no,maybe,maybe,no
2014-08-28 13:39:40,23,male,united states,ca,no,yes,yes,sometimes,6-25,no,yes,no,yes,no,no,maybe,very easy,no,no,some of them,yes,maybe,maybe,yes,no
2014-08-28 13:40:08,39,male,united states,ct,no,no,no,don't know,26-100,yes,yes,yes,no,no,no,maybe,don't know,yes,maybe,no,no,no,no,maybe,no
2014-08-28 13:41:51,30,female,united states,ca,no,no,no,don't know,more than 1000,no,yes,yes,yes,yes,yes,yes,very easy,no,no,some of them,no,no,no,yes,no
2014-08-28 13:47:37,32,male,united kingdom,unknown,no,no,no,don't know,26-100,no,yes,maybe,not sure,no,maybe,maybe,somewhat easy,maybe,maybe,some of them,some of them,maybe,maybe,maybe,no
2014-08-28 13:47:57,28,other,united states,ca,no,no,yes,sometimes,26-100,no,yes,no,yes,no,no,maybe,somewhat difficult,yes,maybe,some of them,some of them,no,no,no,yes
2014-08-28 13:48:30,40,female,united states,wa,no,yes,yes,sometimes,100-500,no,no,yes,yes,yes,yes,yes,don't know,maybe,no,some of them,yes,no,no,maybe,yes
2014-08-28 13:54:47,36,female,united states,ca,no,yes,no,don't know,6-25,no,yes,maybe,no,no,maybe,maybe,don't know,no,no,no,some of them,no,maybe,yes,no
2014-08-28 13:57:01,27,male,united states,in,no,no,no,don't know,26-100,yes,yes,maybe,not sure,no,maybe,maybe,very easy,no,no,yes,yes,maybe,maybe,yes,no
2014-08-28 14:00:02,41,male,united states,tx,no,yes,no,sometimes,more than 1000,no,yes,yes,yes,no,yes,maybe,don't know,maybe,no,some of them,some of them,no,maybe,no,no
2014-08-28 14:01:56,29,male,united kingdom,unknown,no,no,no,never,6-25,no,yes,maybe,no,no,no,maybe,don't know,maybe,no,some of them,no,no,maybe,maybe,no
2014-08-28 14:02:07,29,male,united kingdom,unknown,no,no,yes,sometimes,100-500,no,yes,no,no,no,no,maybe,somewhat difficult,no,no,some of them,some of them,no,maybe,no,no
2014-08-28 14:04:54,35,male,united states,mo,no,no,yes,often,1-5,no,no,no,no,no,no,yes,very difficult,yes,no,some of them,some of them,no,yes,no,yes
2014-08-28 14:12:58,28,male,united states,nv,no,no,yes,never,6-25,yes,yes,no,yes,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,no,maybe,no
2014-08-28 14:15:02,36,female,united kingdom,unknown,yes,no,no,sometimes,1-5,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-08-28 14:31:00,39,female,united states,wa,no,no,no,sometimes,26-100,no,yes,maybe,not sure,no,maybe,maybe,don't know,yes,no,no,no,no,yes,maybe,no
2014-08-28 14:38:50,39,male,united states,fl,no,yes,yes,sometimes,500-1000,no,yes,yes,yes,yes,yes,yes,very difficult,maybe,no,some of them,yes,no,no,maybe,no
2014-08-28 14:41:47,44,male,united states,unknown,yes,yes,yes,sometimes,1-5,yes,yes,no,yes,no,no,no,very easy,yes,yes,some of them,no,no,no,yes,no
2014-08-28 14:46:08,26,non-binary,germany,unknown,yes,no,yes,sometimes,6-25,yes,yes,no,not sure,yes,yes,yes,very easy,no,no,some of them,some of them,maybe,maybe,yes,no
2014-08-28 14:51:46,35,male,denmark,unknown,yes,yes,yes,often,1-5,no,yes,no,yes,yes,no,maybe,somewhat easy,no,no,some of them,some of them,maybe,yes,yes,no
2014-08-28 14:52:46,40,female,united states,wa,no,yes,yes,sometimes,100-500,no,no,yes,not sure,yes,maybe,maybe,don't know,yes,maybe,some of them,no,no,no,maybe,no
2014-08-28 14:53:02,35,male,denmark,unknown,yes,yes,yes,often,1-5,no,yes,no,yes,yes,no,maybe,somewhat easy,no,no,some of them,some of them,maybe,yes,yes,no
2014-08-28 14:53:32,38,male,united states,il,no,no,no,never,more than 1000,yes,yes,no,yes,no,no,no,very difficult,yes,yes,no,no,no,no,maybe,no
2014-08-28 14:57:10,34,male,united states,fl,no,no,no,don't know,more than 1000,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,no,maybe,yes,no
2014-08-28 15:01:46,43,male,united states,ma,no,no,no,don't know,more than 1000,no,yes,yes,no,yes,yes,maybe,don't know,no,no,some of them,yes,no,maybe,maybe,no
2014-08-28 15:25:39,48,female,united states,ca,no,yes,no,often,26-100,no,yes,maybe,no,no,no,no,very difficult,yes,yes,no,some of them,no,no,no,yes
2014-08-28 15:32:03,20,male,united states,wa,no,no,no,never,26-100,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,maybe,maybe,yes,no
2014-08-28 15:37:04,40,male,united states,mi,yes,no,no,sometimes,1-5,yes,yes,maybe,not sure,no,no,maybe,somewhat easy,yes,maybe,some of them,no,no,no,maybe,no
2014-08-28 15:40:32,29,female,united kingdom,unknown,no,no,yes,rarely,6-25,no,yes,maybe,no,no,no,maybe,don't know,maybe,no,some of them,no,no,maybe,maybe,no
2014-08-28 15:43:37,35,male,united states,mi,no,yes,yes,sometimes,1-5,no,no,no,yes,no,no,yes,don't know,no,no,some of them,yes,no,no,yes,no
2014-08-28 15:48:12,29,male,united states,wi,no,yes,no,sometimes,more than 1000,yes,no,yes,yes,no,yes,yes,very easy,maybe,no,some of them,no,no,no,yes,no
2014-08-28 15:50:12,40,male,united states,ca,no,no,no,never,100-500,no,yes,yes,not sure,no,maybe,maybe,don't know,maybe,no,some of them,some of them,no,maybe,maybe,no
2014-08-28 15:50:44,29,male,sweden,unknown,no,no,yes,rarely,6-25,no,yes,no,yes,no,no,yes,very easy,no,no,some of them,yes,no,no,yes,no
2014-08-28 15:54:35,29,female,united states,ca,no,yes,yes,rarely,100-500,no,yes,yes,not sure,maybe,no,maybe,don't know,no,no,yes,yes,no,maybe,maybe,no
2014-08-28 15:56:47,34,male,united states,tx,no,no,yes,sometimes,1-5,no,yes,no,no,no,no,maybe,don't know,yes,no,no,no,no,yes,maybe,no
2014-08-28 16:09:35,44,male,united kingdom,unknown,no,yes,yes,sometimes,500-1000,no,no,maybe,no,no,no,maybe,somewhat difficult,maybe,no,some of them,yes,no,maybe,no,yes
2014-08-28 16:17:09,24,female,united states,ny,no,yes,yes,often,6-25,no,yes,yes,yes,no,no,yes,very easy,no,no,some of them,yes,no,yes,no,yes
2014-08-28 16:31:00,47,female,united states,pa,no,no,no,don't know,100-500,yes,yes,maybe,no,no,maybe,maybe,very difficult,yes,yes,no,no,no,no,no,no
2014-08-28 16:42:49,43,male,united kingdom,unknown,no,yes,no,don't know,more than 1000,no,no,maybe,no,no,no,maybe,very easy,maybe,no,some of them,yes,no,maybe,maybe,no
2014-08-28 16:52:23,36,male,united states,pa,no,no,no,rarely,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat difficult,no,no,some of them,yes,no,no,no,no
2014-08-28 16:52:34,43,male,united states,ga,no,no,yes,sometimes,more than 1000,no,no,maybe,no,no,maybe,maybe,very difficult,maybe,no,some of them,yes,no,no,maybe,no
2014-08-28 16:52:34,36,male,united kingdom,unknown,yes,no,no,sometimes,6-25,yes,yes,no,no,no,no,maybe,somewhat difficult,no,no,yes,yes,no,maybe,maybe,yes
2014-08-28 16:54:49,31,female,united states,ny,no,yes,yes,sometimes,100-500,no,yes,yes,yes,no,no,maybe,somewhat difficult,no,no,yes,yes,maybe,maybe,maybe,no
2014-08-28 16:55:07,35,male,united states,ca,no,no,no,sometimes,more than 1000,no,yes,maybe,not sure,yes,maybe,maybe,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-08-28 16:55:31,33,male,united states,tn,no,yes,no,don't know,26-100,no,no,yes,no,no,no,yes,somewhat difficult,no,no,some of them,some of them,no,no,maybe,no
2014-08-28 16:56:26,37,male,italy,unknown,no,no,no,sometimes,26-100,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,yes,yes,some of them,no,no,no,no,no
2014-08-28 16:56:57,34,male,united states,tn,no,no,yes,sometimes,100-500,no,yes,maybe,no,yes,maybe,yes,don't know,maybe,no,some of them,no,no,no,maybe,no
2014-08-28 16:56:58,36,male,netherlands,unknown,yes,no,yes,sometimes,1-5,no,yes,no,no,no,no,maybe,very easy,no,no,yes,no,no,no,yes,no
2014-08-28 16:57:07,40,male,united states,tn,yes,yes,yes,sometimes,1-5,yes,yes,no,yes,no,no,yes,very easy,no,no,yes,yes,no,no,yes,no
2014-08-28 16:57:46,40,male,united states,il,no,no,no,rarely,more than 1000,no,yes,yes,yes,yes,yes,yes,don't know,no,no,some of them,some of them,no,maybe,maybe,no
2014-08-28 16:57:49,42,male,united states,wi,no,no,yes,sometimes,1-5,yes,yes,no,yes,no,no,maybe,somewhat easy,maybe,no,no,no,no,maybe,maybe,no
2014-08-28 16:58:33,23,male,united states,ky,no,yes,no,don't know,26-100,yes,yes,yes,yes,no,maybe,yes,don't know,maybe,no,no,some of them,no,no,maybe,no
2014-08-28 16:58:33,21,male,united kingdom,unknown,no,yes,no,never,6-25,no,no,no,no,no,no,yes,somewhat easy,maybe,no,some of them,some of them,no,maybe,maybe,no
2014-08-28 16:58:50,26,male,canada,unknown,no,no,no,sometimes,6-25,yes,yes,no,no,no,no,maybe,very difficult,yes,maybe,some of them,some of them,no,maybe,maybe,no
2014-08-28 17:01:06,31,male,united states,unknown,no,yes,no,don't know,6-25,no,yes,maybe,not sure,no,no,maybe,don't know,maybe,no,some of them,some of them,no,no,maybe,no
2014-08-28 17:01:21,25,male,united states,ca,no,yes,no,don't know,more than 1000,no,yes,yes,yes,yes,yes,yes,very easy,no,no,some of them,yes,maybe,yes,yes,no
2014-08-28 17:01:25,51,male,united states,mn,no,no,no,never,more than 1000,yes,yes,yes,yes,yes,yes,yes,very easy,no,no,yes,yes,no,no,yes,no
2014-08-28 17:02:27,24,male,united states,tn,no,no,no,don't know,6-25,no,yes,maybe,not sure,maybe,no,yes,somewhat easy,no,no,some of them,yes,no,maybe,maybe,no
2014-08-28 17:02:29,33,male,united states,mn,no,no,no,don't know,100-500,no,yes,no,no,no,no,maybe,don't know,maybe,no,some of them,yes,no,no,no,no
2014-08-28 17:02:56,32,male,united kingdom,unknown,no,yes,yes,rarely,6-25,no,no,no,no,no,no,no,don't know,yes,maybe,some of them,no,no,no,no,no
2014-08-28 17:02:44,32,male,united kingdom,unknown,no,yes,yes,rarely,6-25,no,no,no,no,no,no,no,don't know,yes,maybe,some of them,no,no,no,no,no
2014-08-28 17:03:42,26,male,united kingdom,unknown,yes,no,yes,rarely,1-5,yes,yes,no,not sure,maybe,maybe,maybe,somewhat difficult,no,no,yes,yes,maybe,maybe,yes,no
2014-08-28 17:07:11,23,male,united states,il,no,no,no,never,100-500,no,no,maybe,no,maybe,maybe,maybe,don't know,maybe,no,some of them,some of them,maybe,maybe,maybe,no
2014-08-28 17:07:28,33,male,united states,tn,no,yes,yes,often,6-25,yes,yes,no,yes,no,no,maybe,very difficult,yes,no,some of them,yes,no,maybe,no,no
2014-08-28 17:07:39,46,male,united states,il,no,no,yes,rarely,more than 1000,no,no,yes,yes,yes,yes,yes,somewhat easy,yes,maybe,no,no,no,maybe,yes,no
2014-08-28 17:08:16,34,male,united kingdom,unknown,no,no,no,don't know,6-25,yes,yes,no,no,no,no,no,somewhat difficult,yes,maybe,no,no,no,yes,no,yes
2014-08-28 17:09:03,35,male,united states,dc,no,yes,yes,sometimes,6-25,no,yes,yes,yes,no,no,maybe,somewhat easy,maybe,maybe,some of them,some of them,no,no,maybe,no
2014-08-28 17:10:00,39,male,united states,ks,no,no,no,don't know,1-5,yes,yes,no,yes,no,no,maybe,very difficult,maybe,maybe,some of them,yes,maybe,maybe,no,no
2014-08-28 17:10:04,32,male,germany,unknown,yes,no,no,sometimes,1-5,yes,yes,no,yes,no,no,yes,somewhat easy,no,no,some of them,some of them,maybe,maybe,no,no
2014-08-28 17:10:08,43,male,mexico,unknown,yes,no,no,don't know,more than 1000,yes,yes,maybe,no,no,maybe,maybe,don't know,no,no,some of them,yes,no,maybe,maybe,no
2014-08-28 17:11:48,56,male,united states,ca,no,no,yes,rarely,more than 1000,yes,yes,yes,yes,maybe,yes,yes,somewhat easy,no,no,yes,yes,yes,yes,yes,no
2014-08-28 17:12:30,32,female,united kingdom,unknown,no,yes,yes,sometimes,100-500,no,yes,maybe,no,no,no,maybe,somewhat difficult,maybe,no,some of them,some of them,no,yes,maybe,yes
2014-08-28 17:14:31,41,male,united kingdom,unknown,no,no,no,don't know,26-100,no,no,yes,yes,yes,yes,yes,don't know,maybe,maybe,some of them,some of them,no,yes,no,yes
2014-08-28 17:16:53,39,male,united states,tn,no,no,no,don't know,more than 1000,yes,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,no,no,maybe,no
2014-08-28 17:19:05,37,male,united states,ok,no,yes,no,don't know,500-1000,no,no,yes,yes,no,no,yes,very easy,maybe,no,no,no,no,no,no,no
2014-08-28 17:19:27,30,male,united states,ca,yes,yes,yes,sometimes,6-25,yes,yes,maybe,not sure,no,maybe,maybe,very difficult,yes,no,no,no,no,maybe,maybe,no
2014-08-28 17:19:53,31,male,united states,tn,no,no,no,don't know,26-100,no,yes,yes,no,yes,no,yes,somewhat easy,maybe,no,some of them,some of them,no,maybe,no,no
2014-08-28 17:20:23,29,male,united states,tx,no,no,no,don't know,more than 1000,no,no,maybe,not sure,no,maybe,maybe,don't know,maybe,no,no,some of them,no,maybe,maybe,no
2014-08-28 17:20:41,23,female,united kingdom,unknown,no,yes,no,never,more than 1000,no,no,no,no,no,yes,maybe,somewhat easy,yes,maybe,no,no,no,maybe,maybe,no
2014-08-28 17:21:01,31,male,united states,co,no,no,yes,never,26-100,no,yes,yes,yes,no,maybe,yes,very easy,maybe,no,no,no,no,no,maybe,no
2014-08-28 17:21:43,29,male,united states,tn,no,yes,yes,sometimes,26-100,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,maybe,no,some of them,some of them,no,no,yes,no
2014-08-28 17:22:18,30,other,united states,ga,no,no,no,never,26-100,yes,yes,yes,yes,maybe,maybe,yes,very easy,no,no,some of them,yes,maybe,maybe,yes,no
2014-08-28 17:22:53,37,male,united states,tn,no,no,no,never,500-1000,yes,yes,yes,no,yes,maybe,maybe,don't know,maybe,no,some of them,yes,no,no,yes,yes
2014-08-28 17:23:19,36,male,united states,va,yes,no,no,never,1-5,no,yes,yes,no,no,maybe,maybe,somewhat difficult,no,no,some of them,yes,yes,yes,yes,no
2014-08-28 17:27:03,35,male,united states,tn,no,yes,yes,sometimes,26-100,yes,yes,yes,yes,no,maybe,maybe,don't know,maybe,maybe,some of them,no,no,maybe,no,no
2014-08-28 17:27:47,41,male,united states,dc,no,yes,no,never,500-1000,yes,no,maybe,no,no,no,maybe,don't know,maybe,no,no,no,no,no,maybe,no
2014-08-28 17:28:46,31,male,united kingdom,unknown,no,no,yes,rarely,6-25,no,yes,maybe,not sure,no,no,maybe,don't know,no,no,some of them,yes,no,no,maybe,no
2014-08-28 17:28:58,38,male,united kingdom,unknown,no,yes,no,don't know,500-1000,no,no,yes,yes,yes,yes,maybe,somewhat easy,no,no,some of them,yes,no,maybe,no,no
2014-08-28 17:31:06,26,male,india,unknown,yes,no,no,don't know,100-500,no,yes,no,no,no,no,yes,very easy,no,no,some of them,yes,no,no,yes,no
2014-08-28 17:33:05,39,male,united states,tn,no,yes,no,sometimes,more than 1000,no,yes,yes,no,yes,yes,maybe,don't know,maybe,maybe,some of them,yes,maybe,maybe,maybe,yes
2014-08-28 17:33:20,42,male,united states,va,yes,yes,no,sometimes,6-25,yes,no,yes,not sure,maybe,yes,maybe,don't know,maybe,maybe,some of them,no,no,maybe,maybe,no
2014-08-28 17:34:30,32,male,united states,tn,yes,yes,yes,rarely,1-5,yes,yes,no,yes,no,no,maybe,very difficult,yes,no,some of them,no,no,maybe,maybe,no
2014-08-28 17:35:14,29,male,united states,tn,no,yes,no,don't know,100-500,no,yes,maybe,not sure,maybe,maybe,maybe,don't know,no,no,some of them,yes,no,no,maybe,no
2014-08-28 17:36:48,30,male,united states,tn,no,yes,no,never,100-500,no,yes,yes,no,maybe,yes,maybe,very difficult,yes,yes,some of them,no,maybe,maybe,no,no
2014-08-28 17:39:06,40,male,united states,tn,no,yes,yes,often,500-1000,yes,yes,maybe,not sure,no,maybe,maybe,don't know,maybe,maybe,some of them,some of them,no,yes,maybe,no
2014-08-28 17:45:21,51,male,united states,tn,no,no,no,don't know,100-500,no,no,maybe,not sure,no,maybe,maybe,somewhat difficult,no,no,some of them,yes,no,no,maybe,no
2014-08-28 17:46:37,33,male,united states,in,no,no,no,never,more than 1000,no,yes,yes,yes,yes,yes,yes,somewhat easy,no,no,some of them,yes,no,no,yes,no
2014-08-28 17:47:45,34,male,germany,unknown,yes,no,yes,sometimes,1-5,yes,yes,no,not sure,no,no,yes,somewhat difficult,maybe,maybe,some of them,some of them,no,no,maybe,no
2014-08-28 17:47:49,50,male,united states,va,yes,no,no,never,1-5,yes,yes,no,yes,no,no,yes,somewhat easy,no,no,some of them,yes,no,maybe,yes,no
2014-08-28 17:50:32,24,male,united states,tx,no,no,no,sometimes,26-100,yes,yes,maybe,no,no,maybe,maybe,somewhat easy,no,no,some of them,yes,no,maybe,no,no
2014-08-28 17:56:02,25,male,united states,tx,no,yes,yes,rarely,26-100,no,no,no,no,no,no,maybe,don't know,yes,maybe,no,no,no,maybe,no,no
2014-08-28 17:57:39,43,male,united kingdom,unknown,no,yes,yes,rarely,26-100,no,yes,no,no,no,no,maybe,very difficult,yes,yes,some of them,no,no,no,no,yes
2014-08-28 17:57:42,25,female,united states,ca,yes,no,yes,often,1-5,no,yes,yes,yes,yes,yes,yes,very easy,maybe,maybe,some of them,some of them,no,no,yes,yes
2014-08-28 17:59:31,24,male,united kingdom,unknown,yes,no,no,don't know,1-5,yes,yes,no,yes,no,no,yes,very easy,no,no,no,no,no,maybe,yes,no
2014-08-28 17:59:54,51,male,united states,co,yes,no,no,never,1-5,no,yes,no,yes,no,no,yes,somewhat difficult,no,no,some of them,some of them,maybe,maybe,maybe,no
2014-08-28 17:59:57,49,male,united states,or,no,yes,yes,sometimes,more than 1000,no,yes,yes,yes,no,yes,yes,somewhat difficult,yes,maybe,no,no,no,maybe,no,yes
2014-08-28 18:01:00,30,male,united states,ok,no,no,no,don't know,more than 1000,yes,yes,yes,no,yes,yes,maybe,don't know,yes,maybe,no,no,no,no,maybe,no
2014-08-28 18:02:09,25,female,united states,oh,no,yes,yes,sometimes,more than 1000,no,yes,yes,yes,yes,no,maybe,don't know,yes,yes,no,no,no,no,no,no
2014-08-28 18:07:42,36,male,united states,tn,no,no,yes,rarely,500-1000,yes,yes,yes,yes,maybe,maybe,maybe,don't know,maybe,no,no,no,no,maybe,maybe,no
2014-08-28 18:17:41,48,male,united states,va,no,no,yes,never,more than 1000,no,yes,yes,yes,yes,yes,yes,don't know,maybe,maybe,yes,yes,no,maybe,yes,yes
2014-08-28 18:18:43,48,male,australia,unknown,no,no,yes,sometimes,6-25,no,yes,no,no,no,no,maybe,somewhat easy,yes,no,some of them,no,no,maybe,no,yes
2014-08-28 18:21:23,53,male,united states,or,no,no,yes,rarely,6-25,yes,yes,yes,yes,no,yes,maybe,don't know,maybe,maybe,some of them,no,no,no,maybe,no
2014-08-28 18:21:58,24,female,united kingdom,unknown,no,yes,yes,often,6-25,yes,yes,no,no,no,no,maybe,very easy,no,no,yes,yes,no,no,maybe,no
2014-08-28 18:26:35,33,male,united states,or,no,yes,yes,sometimes,26-100,no,yes,maybe,yes,no,yes,maybe,somewhat easy,no,no,yes,yes,no,no,maybe,no
2014-08-28 18:50:47,25,female,canada,unknown,no,yes,yes,sometimes,6-25,no,yes,yes,yes,no,no,yes,somewhat easy,no,no,some of them,yes,no,no,maybe,no
2014-08-28 19:03:47,30,male,united kingdom,unknown,no,no,yes,sometimes,26-100,no,yes,no,no,no,no,maybe,somewhat difficult,yes,maybe,some of them,no,no,maybe,no,no
2014-08-28 19:04:05,30,male,united states,pa,yes,no,no,never,1-5,yes,yes,no,yes,no,no,yes,somewhat easy,maybe,maybe,some of them,some of them,maybe,maybe,maybe,no
2014-08-28 19:15:35,34,male,united kingdom,unknown,yes,no,yes,sometimes,1-5,yes,yes,no,no,no,no,yes,somewhat difficult,no,no,some of them,some of them,no,no,yes,no
2014-08-28 19:26:03,31,male,united states,sc,no,no,no,don't know,more than 1000,yes,yes,yes,yes,yes,yes,yes,very easy,no,no,some of them,yes,maybe,yes,yes,no
2014-08-28 19:28:27,22,female,united states,ca,no,yes,yes,often,more than 1000,no,yes,maybe,not sure,no,maybe,maybe,don't know,yes,yes,no,no,no,no,maybe,no
2014-08-28 19:35:39,28,male,united states,tn,no,yes,no,sometimes,6-25,no,yes,maybe,not sure,no,maybe,maybe,somewhat easy,no,no,some of them,yes,no,yes,maybe,no
2014-08-28 20:12:08,35,male,united states,ut,no,yes,yes,rarely,26-100,no,no,yes,yes,no,yes,yes,somewhat difficult,maybe,no,some of them,some of them,no,no,no,no
2014-08-28 20:31:02,28,male,united states,ca,no,yes,yes,sometimes,26-100,no,no,yes,no,no,no,maybe,don't know,maybe,maybe,some of them,some of them,no,no,yes,no
2014-08-28 20:49:55,42,male,new zealand,unknown,no,no,yes,sometimes,more than 1000,no,no,no,yes,maybe,no,yes,somewhat difficult,yes,maybe,some of them,some of them,no,yes,no,yes
2014-08-28 21:22:40,33,male,united states,mo,no,yes,no,don't know,500-1000,no,yes,yes,no,maybe,maybe,maybe,very easy,no,no,yes,yes,yes,yes,yes,no
2014-08-28 21:24:48,29,male,united states,ca,no,no,no,sometimes,more than 1000,no,yes,yes,no,yes,no,maybe,don't know,yes,maybe,no,no,no,no,maybe,no
2014-08-28 21:27:19,43,male,united states,unknown,no,yes,no,sometimes,500-1000,no,no,yes,not sure,no,maybe,maybe,don't know,maybe,no,no,some of them,no,maybe,no,no
2014-08-28 21:30:35,29,male,united states,ny,no,no,no,don't know,26-100,no,yes,yes,yes,yes,yes,maybe,somewhat easy,no,no,some of them,some of them,maybe,maybe,yes,no
2014-08-28 21:33:32,25,male,united states,tx,no,no,no,don't know,100-500,yes,yes,yes,no,no,no,yes,don't know,no,no,yes,yes,maybe,maybe,maybe,no
2014-08-28 21:38:12,31,male,united states,mo,no,yes,no,never,100-500,no,yes,maybe,no,maybe,maybe,maybe,very easy,no,no,some of them,yes,no,no,maybe,no
2014-08-28 21:41:53,35,female,united states,ga,no,yes,yes,sometimes,6-25,no,no,yes,not sure,yes,yes,yes,somewhat difficult,maybe,maybe,some of them,yes,no,maybe,yes,no
